,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1776,"First Canadian Place,Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1777,"First Canadian Place,Underground city",43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1778,"First Canadian Place,Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1779,"First Canadian Place,Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1780,"First Canadian Place,Underground city",43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1781,"First Canadian Place,Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1782,"First Canadian Place,Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1783,"First Canadian Place,Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1784,"First Canadian Place,Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1785,"First Canadian Place,Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1786,"First Canadian Place,Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1787,"First Canadian Place,Underground city",43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1788,"First Canadian Place,Underground city",43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1789,"First Canadian Place,Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1790,"First Canadian Place,Underground city",43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1791,"First Canadian Place,Underground city",43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1792,"First Canadian Place,Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1793,"First Canadian Place,Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1794,"First Canadian Place,Underground city",43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1795,"First Canadian Place,Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1796,"First Canadian Place,Underground city",43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
1797,"First Canadian Place,Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1798,"First Canadian Place,Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
1799,"First Canadian Place,Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1800,"First Canadian Place,Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1801,"First Canadian Place,Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1802,"First Canadian Place,Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1803,"First Canadian Place,Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1804,"First Canadian Place,Underground city",43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1805,"First Canadian Place,Underground city",43.6484292,-79.3822802,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
1806,"First Canadian Place,Underground city",43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1807,"First Canadian Place,Underground city",43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1808,"First Canadian Place,Underground city",43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
1809,"First Canadian Place,Underground city",43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1810,"First Canadian Place,Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1811,"First Canadian Place,Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1812,"First Canadian Place,Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1813,"First Canadian Place,Underground city",43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
1814,"First Canadian Place,Underground city",43.6484292,-79.3822802,Hilton Toronto,43.6499459,-79.385479,Hotel
1815,"First Canadian Place,Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1816,"First Canadian Place,Underground city",43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1817,"First Canadian Place,Underground city",43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1818,"First Canadian Place,Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1819,"First Canadian Place,Underground city",43.6484292,-79.3822802,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
1820,"First Canadian Place,Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1821,"First Canadian Place,Underground city",43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1822,"First Canadian Place,Underground city",43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1823,"First Canadian Place,Underground city",43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1824,"First Canadian Place,Underground city",43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1825,"First Canadian Place,Underground city",43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1826,"First Canadian Place,Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1827,"First Canadian Place,Underground city",43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1828,"First Canadian Place,Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1829,"First Canadian Place,Underground city",43.6484292,-79.3822802,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
1830,"First Canadian Place,Underground city",43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1831,"First Canadian Place,Underground city",43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1832,"First Canadian Place,Underground city",43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
1833,"First Canadian Place,Underground city",43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1834,"First Canadian Place,Underground city",43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1835,"First Canadian Place,Underground city",43.6484292,-79.3822802,Starbucks,43.647261,-79.378599,Coffee Shop
1836,"First Canadian Place,Underground city",43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1837,"First Canadian Place,Underground city",43.6484292,-79.3822802,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
1838,"First Canadian Place,Underground city",43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1839,"First Canadian Place,Underground city",43.6484292,-79.3822802,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1840,"First Canadian Place,Underground city",43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1841,"First Canadian Place,Underground city",43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1842,"First Canadian Place,Underground city",43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
1843,"First Canadian Place,Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1844,"First Canadian Place,Underground city",43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
1845,"First Canadian Place,Underground city",43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1846,"First Canadian Place,Underground city",43.6484292,-79.3822802,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1847,"First Canadian Place,Underground city",43.6484292,-79.3822802,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
1848,"First Canadian Place,Underground city",43.6484292,-79.3822802,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
1849,"First Canadian Place,Underground city",43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1850,"First Canadian Place,Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1851,"First Canadian Place,Underground city",43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1852,"First Canadian Place,Underground city",43.6484292,-79.3822802,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
1853,"First Canadian Place,Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1854,"First Canadian Place,Underground city",43.6484292,-79.3822802,Starbucks,43.649328,-79.378339,Coffee Shop
1855,"First Canadian Place,Underground city",43.6484292,-79.3822802,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
1856,"First Canadian Place,Underground city",43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
1857,"First Canadian Place,Underground city",43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1858,"First Canadian Place,Underground city",43.6484292,-79.3822802,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1859,"First Canadian Place,Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1860,"First Canadian Place,Underground city",43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1861,"First Canadian Place,Underground city",43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
1862,"First Canadian Place,Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1863,"First Canadian Place,Underground city",43.6484292,-79.3822802,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
1864,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Roots,43.7182215,-79.4667762,Boutique
1865,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Kitchen Stuff Plus (Clearance Outlet),43.71909636823933,-79.46267482419971,Furniture / Home Store
1866,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Lac Vien Vietnamese Restaurant,43.72125878799614,-79.46847226859448,Vietnamese Restaurant
1867,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Orfus Road Shopping Outlets,43.719045296434736,-79.46084915034818,Clothing Store
1868,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Ardene Shoes Outlet,43.718892366644944,-79.46134358371631,Accessories Store
1869,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Tim Hortons,43.7194274,-79.4679949,Coffee Shop
1870,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Lens Mills,43.71913704692334,-79.46196899954919,Arts & Crafts Store
1871,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Frameworth sports marketing,43.718431101584265,-79.46851256833587,Gift Shop
1872,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Party City,43.71941805471303,-79.459316806156,Miscellaneous Shop
1873,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Orfus Road,43.719180444061294,-79.46036020806626,Clothing Store
1874,"Lawrence Heights,Lawrence Manor",43.718517999999996,-79.46476329999999,Canadian Appliance,43.72211025429708,-79.46726560592651,Furniture / Home Store
1875,Glencairn,43.709577,-79.44507259999999,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
1876,Glencairn,43.709577,-79.44507259999999,Li Cheng Restaurant,43.70882792296303,-79.44336647383521,Asian Restaurant
1877,Glencairn,43.709577,-79.44507259999999,Pizza Nova,43.707503883344074,-79.44314118823905,Pizza Place
1878,Glencairn,43.709577,-79.44507259999999,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
1879,Glencairn,43.709577,-79.44507259999999,Fraserwood Park,43.71354951931429,-79.4424819946289,Park
1880,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
1881,Humewood-Cedarvale,43.6937813,-79.42819140000002,Glen Cedar Park,43.69539929852649,-79.42925308973972,Playground
1882,Humewood-Cedarvale,43.6937813,-79.42819140000002,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
1883,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
1884,Caledonia-Fairbanks,43.6890256,-79.453512,KFC,43.69064732256945,-79.456325832418,Fast Food Restaurant
1885,Caledonia-Fairbanks,43.6890256,-79.453512,Nairn Park,43.69065390931841,-79.4562995791835,Park
1886,Caledonia-Fairbanks,43.6890256,-79.453512,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
1887,Caledonia-Fairbanks,43.6890256,-79.453512,Walmart,43.690659578356374,-79.45631672044142,Market
1888,Caledonia-Fairbanks,43.6890256,-79.453512,Fairbank Memorial Park,43.69202800194052,-79.44892353333186,Park
1889,Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1890,Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
1891,Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
1892,Christie,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop
1893,Christie,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306477,Diner
1894,Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
1895,Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
1896,Christie,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café
1897,Christie,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store
1898,Christie,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store
1899,Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
1900,Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
1901,Christie,43.669542,-79.4225637,Queens Club,43.672386069777616,-79.41810570233238,Athletics & Sports
1902,Christie,43.669542,-79.4225637,Pioneer Gas,43.67035525082211,-79.42840047898076,Convenience Store
1903,Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
1904,Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
1905,Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
1906,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1907,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
1908,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1909,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
1910,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Planet Fitness Toronto Galleria,43.66758797288865,-79.44257365441428,Gym / Fitness Center
1911,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Supermarket
1912,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1913,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
1914,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
1915,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
1916,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
1917,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Food Basics,43.66683479434923,-79.446812421531,Supermarket
1918,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
1919,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
1920,"Dovercourt Village,Dufferin",43.66900510000001,-79.4422593,Primrose Avenue Parkette,43.67172281345672,-79.44658634913284,Playground
1921,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
1922,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1923,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1924,"Little Portugal,Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1925,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.64604217335094,-79.41967886278816,Greek Restaurant
1926,"Little Portugal,Trinity",43.647926700000006,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
1927,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
1928,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1929,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1930,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
1931,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1932,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1933,"Little Portugal,Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1934,"Little Portugal,Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1935,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
1936,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
1937,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1938,"Little Portugal,Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1939,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1940,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Hero Heroine,43.64900419974215,-79.42068636417389,Salon / Barbershop
1941,"Little Portugal,Trinity",43.647926700000006,-79.4197497,SoSo Food Club,43.649374803627865,-79.42160177446873,Asian Restaurant
1942,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Get Well,43.6493204037974,-79.42193705485465,Bar
1943,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
1944,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Superpoint,43.648438964819064,-79.42051429823161,Pizza Place
1945,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
1946,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
1947,"Little Portugal,Trinity",43.647926700000006,-79.4197497,i deal coffee,43.64784412071227,-79.4202942461777,Coffee Shop
1948,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
1949,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Bobbie Sue's Mac + Cheese,43.64778276946676,-79.42041900552132,Mac & Cheese Joint
1950,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Nova Era Bakery,43.64941868510166,-79.42217715153669,Bakery
1951,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Academy Of Lions CrossFit Toronto,43.645717362325456,-79.41943732169375,Gym / Fitness Center
1952,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
1953,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Böehmer,43.64629266324354,-79.41948952292074,New American Restaurant
1954,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Tanto,43.645702812364746,-79.41969394683838,Argentinian Restaurant
1955,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
1956,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Reigning Champ,43.64515935672089,-79.41902875900269,Men's Store
1957,"Little Portugal,Trinity",43.647926700000006,-79.4197497,The Lakeview Restaurant,43.64943515996231,-79.42039021958406,Diner
1958,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
1959,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
1960,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1961,"Little Portugal,Trinity",43.647926700000006,-79.4197497,The Lucky Penny,43.64701953746149,-79.41700293213309,Deli / Bodega
1962,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1963,"Little Portugal,Trinity",43.647926700000006,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
1964,"Little Portugal,Trinity",43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
1965,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Restaurant
1966,"Little Portugal,Trinity",43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
1967,"Little Portugal,Trinity",43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
1968,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
1969,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
1970,"Little Portugal,Trinity",43.647926700000006,-79.4197497,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
1971,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1972,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
1973,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods playground,43.64711178371007,-79.4149512109758,Playground
1974,"Little Portugal,Trinity",43.647926700000006,-79.4197497,The County General,43.64475517040364,-79.41625699799329,Southern / Soul Food Restaurant
1975,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Fred Perry Toronto,43.64448271279942,-79.41720025480164,Men's Store
1976,"Little Portugal,Trinity",43.647926700000006,-79.4197497,Philistine,43.64480158621266,-79.41603015668876,Boutique
1977,"Little Portugal,Trinity",43.647926700000006,-79.4197497,The Dock Ellis,43.64945688097198,-79.42529715531316,Sports Bar
1978,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
1979,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Starbucks,43.63909,-79.427622,Coffee Shop
1980,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1981,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
1982,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1983,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1984,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1985,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,The Abbott,43.637996211047366,-79.43071653853734,Café
1986,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
1987,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Brodflour,43.637535,-79.422761,Bakery
1988,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
1989,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
1990,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
1991,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
1992,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
1993,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Quiznos,43.6391543,-79.427213,Sandwich Place
1994,"Brockton,Exhibition Place,Parkdale Village",43.6368472,-79.42819140000002,Loco Burrito,43.63751255946425,-79.4228975016341,Burrito Place
